Date,Open,High,Low,Close,Adj Close,Volume
2020-09-13,37.32,37.68,36.82,37.26,37.26,347563
2020-09-14,37.28,38.57,37.06,38.28,38.28,348861
2020-09-15,38.35,40.34,38.35,40.16,40.16,367612
2020-09-16,40.19,41.22,39.42,40.97,40.97,280669
2020-09-17,40.97,41.49,40.3,41.11,41.11,85906
2020-09-20,40.98,41.27,38.66,39.31,39.31,66195
2020-09-21,39.63,40.02,39,39.6,39.6,287807
2020-09-22,39.76,40.75,39.26,39.93,39.93,318754
2020-09-23,39.6,40.37,39.12,40.31,40.31,269992
2020-09-24,40.15,40.64,39.71,40.25,40.25,229025
2020-09-27,40.07,40.8,39.78,40.6,40.6,226425
2020-09-28,40.58,40.7,38.41,39.29,39.29,379599
2020-09-29,39.16,40.37,38.68,40.22,40.22,340294
2020-09-30,39.9,40.47,37.61,38.72,38.72,443442
2020-10-01,38.6,38.65,36.63,37.05,37.05,391428
2020-10-04,37,39.72,37,39.22,39.22,378579
2020-10-05,39.35,40.86,39.1,40.67,40.67,400531
2020-10-06,39.83,40.35,39.28,39.95,39.95,433065
2020-10-07,39.99,41.33,39.76,41.19,41.19,409787
2020-10-08,41.31,41.47,40.38,40.6,40.6,331703
2020-10-11,40.4,40.45,39.04,39.43,39.43,322035
2020-10-12,39.53,40.53,39.35,40.2,40.2,375470
2020-10-13,40.19,41.16,39.82,41.04,41.04,328295
2020-10-14,41.13,41.29,39.22,40.96,40.96,248251
2020-10-15,40.88,41.05,40.08,40.88,40.88,96488
2020-10-18,40.69,41.22,40.54,40.83,40.83,75335
2020-10-19,40.65,41.7,40.25,41.46,41.46,360574
2020-10-20,41.22,41.59,39.78,40.03,40.03,366899
2020-10-21,40.04,41.02,39.71,40.64,40.64,307494
2020-10-22,40.61,40.92,39.57,39.85,39.85,268931
2020-10-25,39.69,39.74,38.28,38.56,38.56,360184
2020-10-26,38.59,39.83,38.51,39.57,39.57,339535
2020-10-27,38.97,39.01,36.97,37.39,37.39,489954
2020-10-28,37.39,37.76,34.92,36.17,36.17,568816
2020-10-29,36.07,36.6,35.21,35.79,35.79,388971
2020-11-02,35.24,37.15,33.64,36.81,36.81,489204
2020-11-03,37.03,38.32,36.57,37.66,37.66,410611
2020-11-04,38.15,39.25,37.26,39.15,39.15,437000
2020-11-05,39.17,39.35,38.27,38.79,38.79,298366
2020-11-06,38.54,38.61,37.06,37.14,37.14,411026
2020-11-09,37.34,41.33,37.16,40.29,40.29,622921
2020-11-10,39.91,41.84,39.41,41.36,41.36,457045
2020-11-11,41.79,43.06,41.32,41.45,41.45,443772
2020-11-12,41.47,42.19,40.87,41.12,41.12,401031
2020-11-13,40.94,40.94,40.06,40.13,40.13,338187
2020-11-16,40.17,42.09,40.15,41.34,41.34,378785
2020-11-17,41.44,41.69,40.57,41.43,41.43,243677
2020-11-18,41.35,42.46,41.08,41.82,41.82,107013
2020-11-19,41.61,41.98,41.08,41.74,41.74,88144
2020-11-20,41.7,42.32,41.51,42.15,42.15,276340
2020-11-23,42.46,43.36,42.29,43.06,43.06,300717
2020-11-24,42.84,45.2,42.82,44.91,44.91,418527
2020-11-25,44.82,46.26,44.73,45.71,45.71,417182
2020-11-27,45.9,46.09,44.55,45.53,45.53,365128
2020-11-30,45.34,45.8,44.42,45.34,45.34,370755
2020-12-01,45.08,45.7,44.12,44.55,44.55,314919
2020-12-02,44.38,45.92,43.92,45.28,45.28,368854
2020-12-03,44.99,45.84,44.66,45.64,45.64,350768
2020-12-04,45.64,46.68,45.61,46.26,46.26,335453
2020-12-07,46.15,46.54,45.36,45.76,45.76,348871
2020-12-08,45.66,45.93,45.14,45.6,45.6,332641
2020-12-09,45.6,46.24,44.95,45.52,45.52,434976
2020-12-10,45.69,47.74,45.52,46.78,46.78,447529
2020-12-11,46.97,47.29,46.34,46.57,46.57,367305
2020-12-14,46.73,47.44,45.69,46.99,46.99,403543
2020-12-15,46.99,47.73,46.54,47.62,47.62,311169
2020-12-16,47.6,47.94,47.17,47.82,47.82,275331
2020-12-17,47.85,48.59,47.81,48.36,48.36,96536
2020-12-18,48.43,49.28,48.1,49.1,49.1,83711
2020-12-21,48.54,48.61,46.18,47.74,47.74,478098
